claim_id	reviewer_id	review_status	reviewed_at	confidence	note
clm-adv-jud-written-carthage	cascade-curator	approved	2026-03-16T20:30:00Z	medium	adversus-judaeos-tertullian written at carthage: passage psg-tertullian-adv-jud-7 supports the place attribution (biographical or internal evidence). Excerpt: 'Paraphrase: In whom else have all nations believed but in Christ who has already come? Parthians, Medes, Elamites, those in Mesopotamia, Armenia, Phrygia, Cappa'
clm-adv-marc-affirms-eucharist	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-tertullian-adv-marc-4-40 from adversus-marcionem directly treats proposition 'eucharist-is-body-and-blood'. The work's affirms is attested from its own text. Excerpt: 'Having taken the bread and given it to his disciples, he made it his own body by saying 'This is my body,' that is, the figure of my body. A' [confidence capped at medium: certainty=probable]
clm-adv-marc-affirms-incarnation	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-tertullian-adv-marc-3-8 from adversus-marcionem directly addresses the proposition 'christ-truly-became-flesh'. Excerpt: 'Paraphrase: Tertullian argues that OT prophecy is fulfilled in Christ's incarnation, proving the Creator God sent him; Christ took real fles...' The work's affirms of this proposition is directly attested.
clm-adv-marc-affirms-ot	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-tertullian-adv-marc-1-2 from adversus-marcionem directly addresses the proposition 'old-testament-is-authoritative-scripture'. Excerpt: 'Paraphrase: Tertullian introduces the refutation of Marcion's two-God theory, defending the identity of the Creator with the God of the gosp...' The work's affirms of this proposition is directly attested.
clm-adv-marc-affirms-passion	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-tertullian-adv-marc-3-8 from adversus-marcionem directly addresses the proposition 'christ-truly-suffered-and-died'. Excerpt: 'Paraphrase: Tertullian argues that OT prophecy is fulfilled in Christ's incarnation, proving the Creator God sent him; Christ took real fles...' The work's affirms of this proposition is directly attested.
clm-adv-marc-affirms-resurrection	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-tertullian-adv-marc-5-10 from adversus-marcionem directly treats proposition 'bodies-will-be-raised-at-last-day'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Tertullian defends the resurrection of the flesh by arguing from Paul's statements in 1 Corinthians 15 that the same body which '
clm-adv-marc-affirms-virgin-birth	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-tertullian-adv-marc-3-8 from adversus-marcionem directly addresses the proposition 'jesus-born-of-virgin'. Excerpt: 'Paraphrase: Tertullian argues that OT prophecy is fulfilled in Christ's incarnation, proving the Creator God sent him; Christ took real fles...' The work's affirms of this proposition is directly attested.
clm-adv-marc-by-tertullian	cascade-curator	approved	2026-03-16T13:00:00Z	high	Tertullian's works are self-attributed throughout; Adv. Marcionem explicitly references his own earlier writing (1.1). Universally accepted as Tertullian's.
clm-adv-marc-written-carthage	cascade-curator	approved	2026-03-16T20:30:00Z	medium	adversus-marcionem written at carthage: passage psg-tertullian-adv-marc-1-2 supports the place attribution (biographical or internal evidence). Excerpt: 'Paraphrase: Tertullian introduces the refutation of Marcion's two-God theory, defending the identity of the Creator with the God of the gospel and the authority'
clm-adv-prax-affirms-logos	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-tertullian-adv-prax-2 from adversus-praxean directly treats proposition 'logos-is-pre-existent-son-of-god'. The work's affirms is attested from its own text. Excerpt: 'We do indeed believe that there is only one God, but under this dispensation, or oikonomia as we call it, the one God has also a Son, his Wo'
clm-adv-prax-affirms-rule-of-faith	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-tertullian-adv-prax-2 from adversus-praxean directly treats proposition 'rule-of-faith-received-from-apostles'. The work's affirms is attested from its own text. Excerpt: 'We do indeed believe that there is only one God, but under this dispensation, or oikonomia as we call it, the one God has also a Son, his Wo'
clm-adv-prax-affirms-trinity	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-tertullian-adv-prax-2 from adversus-praxean directly treats proposition 'trinity-is-three-persons-one-substance'. The work's affirms is attested from its own text. Excerpt: 'We do indeed believe that there is only one God, but under this dispensation, or oikonomia as we call it, the one God has also a Son, his Wo'
clm-adv-prax-by-tertullian	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-tertullian-adv-prax-2 is drawn from adversus-praxean itself, directly confirming authorship. Excerpt: 'We do indeed believe that there is only one God, but under this dispensation, or oikonomia as we call it, the one God ha'
clm-adv-prax-written-carthage	cascade-curator	approved	2026-03-16T20:30:00Z	medium	adversus-praxean written at carthage: passage psg-tertullian-adv-prax-2 supports the place attribution (biographical or internal evidence). Excerpt: 'We do indeed believe that there is only one God, but under this dispensation, or oikonomia as we call it, the one God has also a Son, his Word, who proceeded fr'
clm-aeneas-active-lydda	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-acts-9-32-35 explicitly places aeneas in lydda. Excerpt: 'Paraphrase: In Lydda, Peter finds Aeneas bedridden for years and declares Jesus Christ has healed him.'
clm-agabus-active-antioch	cascade-batch-500	approved	2026-03-16T20:00:00Z	high	Passage psg-acts-11-25-26 explicitly places agabus in antioch. Excerpt: 'Paraphrase: Barnabas brings Saul to Antioch, where they teach with the church and the disciples are first called Christi'
clm-agabus-active-judea	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-acts-21-10-11 explicitly places agabus in judea. Excerpt: 'Paraphrase: A prophet named Agabus comes down from Judea and warns that Paul will be bound in Jerusalem.'
clm-agabus-member-antioch-church	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-acts-13-1 explicitly names agabus as member of antioch-church. Excerpt: 'Paraphrase: In the church at Antioch there were prophets and teachers including Barnabas, Simeon called Niger, Lucius of' [confidence capped at medium: certainty=probable]
clm-agabus-member-caesarean	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Evidence-backed claim approved in batch reassessment. [confidence capped at medium: certainty=probable]
clm-agabus-member-disciples	cascade-batch-500	approved	2026-03-16T20:30:00Z	medium	agabus member_of_group disciples-of-jesus well-supported by passage psg-acts-11-25-26. Excerpt: 'Paraphrase: Barnabas brings Saul to Antioch, where they teach with the church and the disciples are first called Christians.'
clm-against-heresies-by-irenaeus	cascade-curator	approved	2026-03-17T03:30:00Z	high	Certainty upgraded from probable to attested: ancient sources explicitly name this author (irenaeus-of-lyons for against-heresies). Review confidence already high.
clm-against-heresies-written-lyons	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Irenaeus was bishop of Lyons; AH composed there. [confidence capped at medium: certainty=probable]
clm-agrippa-ii-active-caesarea	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-acts-25-13-23 explicitly places agrippa-ii in caesarea. Excerpt: 'Paraphrase: Agrippa and Bernice come to Caesarea, where Festus presents Paul's case and a formal hearing is arranged.'
clm-ah-affirms-baptismal-anointing	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-irenaeus-ah-3-17-2 from against-heresies directly treats proposition 'baptismal-anointing-with-oil'. The work's affirms is attested from its own text. Excerpt: 'This Spirit did descend upon the Lord as a dove; upon us also the same Spirit descended when we were baptized. And just as He who was born o' [confidence capped at medium: certainty=probable]
clm-ah-affirms-catechumenate	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-irenaeus-ah-1-10-1 from against-heresies directly treats proposition 'catechumenate-precedes-baptism'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The Church dispersed throughout the whole world received from the apostles this faith: in one God the Father Almighty; one Chris' [confidence capped at medium: certainty=probable]
clm-ah-affirms-military-refusal	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-irenaeus-ah-3-4-1 from against-heresies directly treats proposition 'christians-must-not-serve-in-military'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The apostles lodged in the Church all things pertaining to truth as in a rich bank; she is the entrance to life, all others are ' [confidence capped at medium: certainty=probable]
clm-ah-affirms-ordination	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Irenaeus AH 3.3.1 provides an episcopal succession list for Rome, stating apostles 'handed over' the episcopate. This is the primary patristic text for apostolic transmission by ordination. Claim is directly supported. [confidence capped at medium: certainty=probable]
clm-ah-affirms-ot-scripture	campaign5-heretics	approved	2026-03-16T22:30:00Z	high	QA-enhanced: work_affirms_proposition (against-heresies → old-testament-is-authoritative-scripture) cert=attested. Primary passage psg-irenaeus-ah-3-2-1: 'Paraphrase: When confuted from the Scriptures, heretics accuse them of being incorrect or ambiguous and claim truth was delivered by word of'
clm-ah-affirms-passion	campaign5-heretics	approved	2026-03-16T22:00:00Z	high	QA-enhanced: work_affirms_proposition (against-heresies → christ-truly-suffered-and-died). Certainty attested. Primary evidence: passage psg-irenaeus-ah-5-2-2. Excerpt: 'Paraphrase: If the flesh cannot be saved then the Lord did not redeem us with His blood; but the cup of the Eucharist is the communion of Hi'
clm-aksumite-church-at-alexandria	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-aksumite-control explicitly places aksumite-church at alexandria. Excerpt: 'The Aksumite Empire at its height controlled territories across the Horn of Africa and parts of the Arabian Peninsula, w' [confidence capped at medium: certainty=probable]
clm-aksumite-church-at-egypt	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-aksumite-control explicitly places aksumite-church at egypt. Excerpt: 'The Aksumite Empire at its height controlled territories across the Horn of Africa and parts of the Arabian Peninsula, w' [confidence capped at medium: certainty=probable]
clm-aksumite-church-controls-aksum	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-ezana-inscription-ge-ez directly attests aksumite-church controlling aksum: 'Paraphrase: King Ezana of Aksum dedicates his military victory to the Lord of Heaven Lord of Earth using explicitly Chri' [confidence capped at medium: certainty=probable]
clm-aksumite-church-controls-tyre	cascade-curator	approved	2026-03-17T04:00:00Z	low	Passage psg-wikipedia-aksumite-control explicitly places aksumite-church at tyre. Excerpt: 'The Aksumite Empire at its height controlled territories across the Horn of Africa and parts of the Arabian Peninsula, w' [confidence capped at low: certainty=possible]
